Paper_ID,DOI,Material_Parent_ID,ML_Condition_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,MODEL_CURVE_INFERENCE,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,CURRENT_PAPER_INFERRED,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Derived by correlating critical martensite stress with tensile curve,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Sec.4.3 p.11,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Approximate inferred onset; not an interrupted experimental observation.,as named/reported,CURRENT_PAPER_INFERRED,Sec.4.3 p.11,MODEL_CURVE_INFERENCE,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model input,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,b_tr,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,1.47e-10,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,m,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Analytical model input,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,MODEL_INPUT,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Table 2 parameter,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Table 2 p.11,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Burgers-vector parameter for martensite growth model.,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model input,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,L_tr,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,1.73e-07,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,m,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Analytical model input,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,MODEL_INPUT,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Table 2 parameter,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Table 2 p.11,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Martensite nucleus width parameter.,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model input,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,b_tw,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,1.2e-10,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,m,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Analytical model input,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,MODEL_INPUT,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Table 2 parameter,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Table 2 p.11,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Shockley-partial Burgers-vector parameter for twin model.,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model input,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,L_tw,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,2.6e-07,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,m,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Analytical model input,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,MODEL_INPUT,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Table 2 parameter,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Table 2 p.11,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Twin nucleus width parameter.,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model input,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,Shear_modulus_G,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,81.8,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,GPa,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Analytical model input,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,MODEL_INPUT,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Current paper Table 2; source provenance partly literature-based,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Table 2 p.11,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,"Model input, not a direct experimental property.",as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model input,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,Martensite_nucleus_height_h,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,1e-06,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,m,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Analytical model input,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,MODEL_INPUT,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Table 2 parameter,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Table 2 p.11,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Model geometry input; not a measured microstructural dimension.,as named/reported,MODEL_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model input,as named/reported,MODEL_INPUT_FROM_CURRENT_MD_SFE,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77,as named/reported,MODEL_INPUT_FROM_CURRENT_MD_SFE,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,Gamma_SF,as named/reported,MODEL_INPUT_FROM_CURRENT_MD_SFE,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,10.97,as named/reported,MODEL_INPUT_FROM_CURRENT_MD_SFE,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,mJ/m2,as named/reported,MODEL_INPUT_FROM_CURRENT_MD_SFE,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Analytical model input,as named/reported,MODEL_INPUT_FROM_CURRENT_MD_SFE,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,MODEL_INPUT_FROM_CURRENT_MD_SFE,as named/reported,MODEL_INPUT_FROM_CURRENT_MD_SFE,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Current-paper 77 K SFE used in model,as named/reported,MODEL_INPUT_FROM_CURRENT_MD_SFE,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Table 2 p.11,as named/reported,MODEL_INPUT_FROM_CURRENT_MD_SFE,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,MODEL_INPUT_FROM_CURRENT_MD_SFE,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Numerically same as the 77 K MD SFE; do not count twice as independent SFE evidence.,as named/reported,MODEL_INPUT_FROM_CURRENT_MD_SFE,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model input,as named/reported,SECONDARY_REFERENCE_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77,as named/reported,SECONDARY_REFERENCE_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,Gamma_fcc_hcp_interface,as named/reported,SECONDARY_REFERENCE_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,8,as named/reported,SECONDARY_REFERENCE_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Units,mJ/m2,as named/reported,SECONDARY_REFERENCE_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Analytical model input,as named/reported,SECONDARY_REFERENCE_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,SECONDARY_REFERENCE_INPUT,as named/reported,SECONDARY_REFERENCE_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Cited Ref.52,as named/reported,SECONDARY_REFERENCE_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Table 2 p.11,as named/reported,SECONDARY_REFERENCE_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,SECONDARY_REFERENCE_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Reference-derived input; not measured in P015.,as named/reported,SECONDARY_REFERENCE_INPUT,Table 2 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Critical-growth model input,as named/reported,MODEL_INPUT,Sec.4.3 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,77/298,as named/reported,MODEL_INPUT,Sec.4.3 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,Taylor_factor,as named/reported,MODEL_INPUT,Sec.4.3 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value,3.06,as named/reported,MODEL_INPUT,Sec.4.3 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Analytical model input,as named/reported,MODEL_INPUT,Sec.4.3 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Value_Status,MODEL_INPUT,as named/reported,MODEL_INPUT,Sec.4.3 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Model_or_Reference_Scope,Adopted model factor,as named/reported,MODEL_INPUT,Sec.4.3 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Evidence_Location,Sec.4.3 p.11,as named/reported,MODEL_INPUT,Sec.4.3 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Confidence,High,as named/reported,MODEL_INPUT,Sec.4.3 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Interpretation_Rule,Do not treat as measured alloy-specific feature.,as named/reported,MODEL_INPUT,Sec.4.3 p.11,Analytical model input,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Scope,Alloy-level,as named/reported,NOT_AVAILABLE,Sec.4.3 p.11,Critical-stress equation contains ΔG term but no numeric alloy-specific ΔG is reported,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Temperature_K,298/77,as named/reported,NOT_AVAILABLE,Sec.4.3 p.11,Critical-stress equation contains ΔG term but no numeric alloy-specific ΔG is reported,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Feature,DeltaG_fcc_hcp,as named/reported,NOT_AVAILABLE,Sec.4.3 p.11,Critical-stress equation contains ΔG term but no numeric alloy-specific ΔG is reported,High,VERIFIED
P015,10.1016/j.jallcom.2026.188919,P015_MAT_FE50MN20CR20NI10,P015_ALLOY_OR_SUPPORTING_SCOPE,Method,Critical-stress equation contains ΔG term but no numeric alloy-specific ΔG is reported,as named/reported,NOT_AVAILABLE,Sec.4.3 p.11,Critical-stress equation contains ΔG term but no numeric alloy-specific ΔG is reported,High,VERIFIED
