Paper_ID,DOI,Study_Series_ID,Material_Parent_ID,ML_Condition_ID,Processing_State_ID,Observation_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Data_Origin,Source_URL,Predictor_Eligibility,Provenance_Layer,Source_Table
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_5,P023_STATE_750_5,P023_STATE_750_5,Counting_Status,SUPPORT_ONLY_NOT_AN_INDEPENDENT_CONDITION,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_15,P023_STATE_750_15,P023_STATE_750_15,Processing_State,750-15,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_15,P023_STATE_750_15,P023_STATE_750_15,Anneal_T_C,750,C,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_15,P023_STATE_750_15,P023_STATE_750_15,Anneal_Time_min,15,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_15,P023_STATE_750_15,P023_STATE_750_15,Precipitate_State,UNRESOLVED_NA,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED_NA_NOT_SOURCE_SUPPORTED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_15,P023_STATE_750_15,P023_STATE_750_15,Independent_Experimental_ML_sample,False,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_15,P023_STATE_750_15,P023_STATE_750_15,Matrix_Al_Content_Trend,DECREASES_WITH_ANNEALING_TIME_QUALITATIVE_ONLY,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_15,P023_STATE_750_15,P023_STATE_750_15,Annealed_Grain_Size_Status,FIG3G_NOT_DIGITIZED_QUALITATIVE_GRAIN_GROWTH_ONLY,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_15,P023_STATE_750_15,P023_STATE_750_15,Al_Content_Status,FIG3H_NOT_DIGITIZED_QUALITATIVE_TREND_ONLY,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_15,P023_STATE_750_15,P023_STATE_750_15,PreTest_Status,PRE_TEST_MICROSTRUCTURE,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_15,P023_STATE_750_15,P023_STATE_750_15,Counting_Status,SUPPORT_ONLY_NOT_AN_INDEPENDENT_CONDITION,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_30,P023_STATE_750_30,P023_STATE_750_30,Processing_State,750-30,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_30,P023_STATE_750_30,P023_STATE_750_30,Anneal_T_C,750,C,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_30,P023_STATE_750_30,P023_STATE_750_30,Anneal_Time_min,30,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_30,P023_STATE_750_30,P023_STATE_750_30,Precipitate_State,UNRESOLVED_NA,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED_NA_NOT_SOURCE_SUPPORTED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_30,P023_STATE_750_30,P023_STATE_750_30,Independent_Experimental_ML_sample,False,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_30,P023_STATE_750_30,P023_STATE_750_30,Matrix_Al_Content_Trend,DECREASES_WITH_ANNEALING_TIME_QUALITATIVE_ONLY,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_30,P023_STATE_750_30,P023_STATE_750_30,Annealed_Grain_Size_Status,FIG3G_NOT_DIGITIZED_QUALITATIVE_GRAIN_GROWTH_ONLY,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_30,P023_STATE_750_30,P023_STATE_750_30,Al_Content_Status,FIG3H_NOT_DIGITIZED_QUALITATIVE_TREND_ONLY,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_30,P023_STATE_750_30,P023_STATE_750_30,PreTest_Status,PRE_TEST_MICROSTRUCTURE,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,,P023_STATE_750_30,P023_STATE_750_30,P023_STATE_750_30,Counting_Status,SUPPORT_ONLY_NOT_AN_INDEPENDENT_CONDITION,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_STATE_850_5,Processing_State,850-5,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_STATE_850_5,Anneal_T_C,850,C,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_STATE_850_5,Anneal_Time_min,5,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_STATE_850_5,Precipitate_State,Precipitation / grain growth increasing,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_STATE_850_5,Independent_Experimental_ML_sample,False,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_STATE_850_5,Matrix_Al_Content_Trend,DECREASES_WITH_ANNEALING_TIME_QUALITATIVE_ONLY,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_STATE_850_5,Annealed_Grain_Size_Status,FIG3G_NOT_DIGITIZED_QUALITATIVE_GRAIN_GROWTH_ONLY,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_STATE_850_5,Al_Content_Status,FIG3H_NOT_DIGITIZED_QUALITATIVE_TREND_ONLY,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_STATE_850_5,PreTest_Status,PRE_TEST_MICROSTRUCTURE,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_5_RT,P023_STATE_850_5,P023_OBS_850_5_RT,P023_STATE_850_5,Counting_Status,SUPPORT_ONLY_NOT_AN_INDEPENDENT_CONDITION,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_15_RT,P023_STATE_850_15,P023_OBS_850_15_RT,P023_STATE_850_15,Processing_State,850-15,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_15_RT,P023_STATE_850_15,P023_OBS_850_15_RT,P023_STATE_850_15,Anneal_T_C,850,C,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_15_RT,P023_STATE_850_15,P023_OBS_850_15_RT,P023_STATE_850_15,Anneal_Time_min,15,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_15_RT,P023_STATE_850_15,P023_OBS_850_15_RT,P023_STATE_850_15,Precipitate_State,Large Al-rich grain-boundary precipitates directly observed,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_15_RT,P023_STATE_850_15,P023_OBS_850_15_RT,P023_STATE_850_15,Independent_Experimental_ML_sample,False,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_15_RT,P023_STATE_850_15,P023_OBS_850_15_RT,P023_STATE_850_15,Matrix_Al_Content_Trend,DECREASES_WITH_ANNEALING_TIME_QUALITATIVE_ONLY,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_15_RT,P023_STATE_850_15,P023_OBS_850_15_RT,P023_STATE_850_15,Annealed_Grain_Size_Status,FIG3G_NOT_DIGITIZED_QUALITATIVE_GRAIN_GROWTH_ONLY,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_15_RT,P023_STATE_850_15,P023_OBS_850_15_RT,P023_STATE_850_15,Al_Content_Status,FIG3H_NOT_DIGITIZED_QUALITATIVE_TREND_ONLY,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_15_RT,P023_STATE_850_15,P023_OBS_850_15_RT,P023_STATE_850_15,PreTest_Status,PRE_TEST_MICROSTRUCTURE,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_15_RT,P023_STATE_850_15,P023_OBS_850_15_RT,P023_STATE_850_15,Counting_Status,SUPPORT_ONLY_NOT_AN_INDEPENDENT_CONDITION,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_30_RT,P023_STATE_850_30,P023_OBS_850_30_RT,P023_STATE_850_30,Processing_State,850-30,as reported,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
P023,10.1016/j.apmt.2018.09.002,P023_SERIES01,P023_MAT_FE39MN20CO20CR15SI5AL1,P023_MC_850_30_RT,P023_STATE_850_30,P023_OBS_850_30_RT,P023_STATE_850_30,Anneal_T_C,850,C,DIRECT_QUALITATIVE_MICROSTRUCTURE_OR_VERIFIED_NA,Sec.3.2; Fig.3g-h,Pre-test microscopy/EDS interpretation; no curve digitization,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1016/j.apmt.2018.09.002,AUDIT_SCOPE_DEPENDENT,SUPPORT_TABLE_FIELD_MAPPING,p023_recovery_v17_precipitation_state.csv
