Paper_ID,DOI,Paper_Title,Condition_ID,Experiment_Group_ID,Original_Experiment_Group_ID,Row_Type,Alloy_ID,Original_Composition,Composition_basis,Fe_at%,Mn_at%,Co_at%,Cr_at%,Ni_at%,N_at%,C_at%,Mo_at%,Si_at%,Ti_at%,V_at%,Other_elements,Processing_route,Cast_method,Homogenization_T_K,Homogenization_time_h,Hot_rolling_T_K,Hot_rolling_reduction_pct,Cold_rolling_reduction_pct,Annealing_T_K,Annealing_time_min,Cooling_route,Test_T_K,Strain_rate_s-1,Gauge_length_mm,Gauge_width_mm,Specimen_thickness_mm,True_strain,Local_strain,Deformation_stage,Grain_size_um,Grain_size_SD_um,Initial_FCC_fraction,Initial_HCP_fraction,Initial_twin_boundary_status,SFE_mJ_m2,SFE_error_mJ_m2,SFE_method,DeltaG_FCC_HCP_J_mol,DeltaG_method,Elastic_modulus_GPa,Shear_modulus_GPa,Poisson_ratio,Lattice_parameter_nm,Atomic_size_misfit_pct,CSRO_present,TRIP,TWIP,Slip,Stacking_faulting,HCP_to_FCC_reversion,Dominant_mechanism,HCP_fraction_at_condition,Twin_fraction_or_Sigma3,Twin_thickness_nm,HCP_lath_or_lamella_note,YS_MPa,YS_error_MPa,UTS_MPa,UTS_error_MPa,Elongation_pct,Elongation_error_pct,Uniform_elongation_pct,Critical_twin_stress_MPa,Critical_TRIP_stress_MPa,Twin_onset_true_strain,TRIP_onset_true_strain,Adiabatic_temperature_K,SFE_increase_dynamic_mJ_m2,Evidence_TRIP,Evidence_TWIP,Characterization_methods,Image_usable_for_descriptors,Source_location,Label_confidence,Notes,Unmapped_Fields,Source_File,Source_Sheet,Schema_Mapping_Review,QC_Status,Requires_Manual_Review,Row_Role,Target_Review_Status,Schema_Review_Status,Parent_Experiment_ID,ML_Condition_ID,Observation_ID,Data_Origin,Observation_Role,Deformation_Stage_ID,Grouping_Review_Required,Grouping_Confidence,Grouping_Reason,Recovered_Grain_size_um,Recovered_ISFE_DFT_0K_mJ_m2,Recovered_DeltaG_FCC_HCP_300K_J_mol,Recovered_YS_MPa,Recovered_UTS_MPa,Recovered_Elongation_pct,Recovered_Uniform_elongation_pct,Recovered_Initial_FCC_fraction,Recovered_Initial_HCP_fraction,Recovered_TRIP,Recovered_TWIP,Recovered_Recrystallized_fraction,Recovered_SFE_assumed_for_calculation_mJ_m2,Recovery_Provenance_JSON,Target_Correction_TRIP,Target_Correction_TWIP,Resolution_Provenance_JSON,Effective_TRIP,Effective_TWIP
P011,10.1016/j.jallcom.2023.170225,,P011_C01,P011_A8,P011_A8,Experimental,Fe50Mn30Co10Cr10,,at.%,50.0,30.0,10.0,10.0,,,,,,,,,"Gas-atomized pre-alloy powder; SPS 800C/30 min, 45 MPa, vacuum 7e-3 Pa",,,,,,,1073.15,30.0,,298.0,0.001,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,,,Dislocation slip + FCC→HCP phase transformation + detwinning + mechanical twinning,,,,,,,,,,,,,,,,,,Phase transformation reported during tensile deformation at 298 K.,Mechanical twinning reported during tensile deformation at 298 K.,XRD; SEM; EBSD; TEM; EDS,Yes,Experimental procedures; abstract; microstructure/tensile results,High,"Dual FCC+HCP as-sintered structure. Average grain size, HCP fraction and twin-boundary fraction increase with SPS temperature; exact figure values left blank unless explicitly extracted.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Calculated only for direct formula fields; other derived descriptors remain NA."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,EXPERIMENTAL_INDEPENDENT,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P011_PE01,P011_MC01,OBS050,EXPERIMENTAL,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,1.0
P011,10.1016/j.jallcom.2023.170225,,P011_C02,P011_A9,P011_A9,Experimental,Fe50Mn30Co10Cr10,,at.%,50.0,30.0,10.0,10.0,,,,,,,,,"Gas-atomized pre-alloy powder; SPS 900C/30 min, 45 MPa, vacuum 7e-3 Pa",,,,,,,1173.15,30.0,,298.0,0.001,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,,,Dislocation slip + FCC→HCP phase transformation + detwinning + mechanical twinning,,,,,,,,,,,,,,,,,,Phase transformation reported during tensile deformation at 298 K.,Mechanical twinning reported during tensile deformation at 298 K.,XRD; SEM; EBSD; TEM; EDS,Yes,Experimental procedures; abstract; microstructure/tensile results,High,"Dual FCC+HCP as-sintered structure. Average grain size, HCP fraction and twin-boundary fraction increase with SPS temperature; exact figure values left blank unless explicitly extracted.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Calculated only for direct formula fields; other derived descriptors remain NA."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,EXPERIMENTAL_INDEPENDENT,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P011_PE02,P011_MC02,OBS051,EXPERIMENTAL,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,1.0
P011,10.1016/j.jallcom.2023.170225,,P011_C03,P011_A10,P011_A10,Experimental,Fe50Mn30Co10Cr10,,at.%,50.0,30.0,10.0,10.0,,,,,,,,,"Gas-atomized pre-alloy powder; SPS 1000C/30 min, 45 MPa, vacuum 7e-3 Pa",,,,,,,1273.15,30.0,,298.0,0.001,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,,,Dislocation slip + FCC→HCP phase transformation + detwinning + mechanical twinning,,,,,287.0,,745.0,,,,,,,,,,,Phase transformation reported during tensile deformation at 298 K.,Mechanical twinning reported during tensile deformation at 298 K.,XRD; SEM; EBSD; TEM; EDS,Yes,Experimental procedures; abstract; microstructure/tensile results,High,"Dual FCC+HCP as-sintered structure. Average grain size, HCP fraction and twin-boundary fraction increase with SPS temperature; exact figure values left blank unless explicitly extracted.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Calculated only for direct formula fields; other derived descriptors remain NA."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,EXPERIMENTAL_INDEPENDENT,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P011_PE03,P011_MC03,OBS052,EXPERIMENTAL,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,1.0
P011,10.1016/j.jallcom.2023.170225,,P011_C04,P011_A11,P011_A11,Experimental,Fe50Mn30Co10Cr10,,at.%,50.0,30.0,10.0,10.0,,,,,,,,,"Gas-atomized pre-alloy powder; SPS 1100C/30 min, 45 MPa, vacuum 7e-3 Pa",,,,,,,1373.15,30.0,,298.0,0.001,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,,,Dislocation slip + FCC→HCP phase transformation + detwinning + mechanical twinning,,,,,,,,,,,,,,,,,,Phase transformation reported during tensile deformation at 298 K.,Mechanical twinning reported during tensile deformation at 298 K.,XRD; SEM; EBSD; TEM; EDS,Yes,Experimental procedures; abstract; microstructure/tensile results,High,"Dual FCC+HCP as-sintered structure. Average grain size, HCP fraction and twin-boundary fraction increase with SPS temperature; exact figure values left blank unless explicitly extracted.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Calculated only for direct formula fields; other derived descriptors remain NA."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,EXPERIMENTAL_INDEPENDENT,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P011_PE04,P011_MC04,OBS053,EXPERIMENTAL,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,1.0
P011,10.1016/j.jallcom.2023.170225,,P011_C05,P011_A10,P011_A10,Experimental,Fe50Mn30Co10Cr10,,at.%,50.0,30.0,10.0,10.0,,,,,,,,,"Gas-atomized pre-alloy powder; SPS 1000C/30 min, 45 MPa, vacuum 7e-3 Pa",,,,,,,1273.15,30.0,,77.0,0.001,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,,,Enhanced TRIP; dislocation slip; no mechanical twinning,,,,,490.0,,1107.0,,,,,,,,,,,77 K response attributed to a more significant TRIP effect.,Paper explicitly reports no mechanical twinning at 77 K.,XRD; SEM; EBSD; TEM; EDS,Yes,Abstract; tensile-temperature comparison,High,A10 condition; only tiny loss of uniform elongation relative to 298 K.,"{""Derived_TRIP_TWIP_class"": ""10"", ""Derived_feature_status"": ""Calculated only for direct formula fields; other derived descriptors remain NA."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,EXPERIMENTAL_INDEPENDENT,REVIEW_REQUIRED,SOURCE_HAS_UNMAPPED_FIELDS,P011_PE05,P011_MC05,OBS054,EXPERIMENTAL,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,0.0
P012,10.1016/j.jallcom.2022.165108,,P012_C01,P012_Fe40Mn40Co10Cr10,P012_Fe40Mn40Co10Cr10,Experimental + thermodynamics,Fe40Mn40Co10Cr10,,at.%,40.0,40.0,10.0,10.0,,,,,,,,,Thermomechanically processed; interrupted tensile characterization,,,,,,,,,,298.0,0.001,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,,,Deformation twinning dominant,,,,,,,,,,,,,,,,,,RT response described as deformation-twinning dominant.,Deformation twinning dominant for all three alloys at RT; coupled TWIP/TRIP reported at cryogenic temperature.,XRD; EBSD; TEM,Yes,Abstract; experimental sections; Table 2/strain-dependent results,High,"SFE, friction stress and ΔG_FCC→HCP are important source descriptors. Exact numeric Table 2 values intentionally left blank here rather than guessed.","{""Derived_TRIP_TWIP_class"": ""01"", ""Derived_feature_status"": ""SFE/ΔG priority fields remain NA until exact source-table extraction."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,HYBRID_EXPERIMENTAL_COMPUTATIONAL,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P012_PE01,P012_MC01,OBS055,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,0.0,1.0
P012,10.1016/j.jallcom.2022.165108,,P012_C02,P012_Fe40Mn40Co10Cr10,P012_Fe40Mn40Co10Cr10,Experimental + thermodynamics,Fe40Mn40Co10Cr10,,at.%,40.0,40.0,10.0,10.0,,,,,,,,,Thermomechanically processed; interrupted tensile characterization,,,,,,,,,,77.0,0.001,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,,,Cryogenic TRIP/TWIP; strain-induced martensite favored,,,,,,,,,,,,,,,,,,"At cryogenic temperature, preferential strain-induced martensitic transformation is reported; Mo increases ε-martensite with strain.",Deformation twinning dominant for all three alloys at RT; coupled TWIP/TRIP reported at cryogenic temperature.,XRD; EBSD; TEM,Yes,Abstract; experimental sections; Table 2/strain-dependent results,High,"SFE, friction stress and ΔG_FCC→HCP are important source descriptors. Exact numeric Table 2 values intentionally left blank here rather than guessed.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""SFE/ΔG priority fields remain NA until exact source-table extraction."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,HYBRID_EXPERIMENTAL_COMPUTATIONAL,REVIEW_REQUIRED,SOURCE_HAS_UNMAPPED_FIELDS,P012_PE02,P012_MC02,OBS056,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,1.0
P012,10.1016/j.jallcom.2022.165108,,P012_C03,P012_Fe39.5Mn40Co10Cr10C0.5,P012_Fe39.5Mn40Co10Cr10C0.5,Experimental + thermodynamics,Fe39.5Mn40Co10Cr10C0.5,,at.%,39.5,40.0,10.0,10.0,,,0.5,,,,,,Thermomechanically processed; interrupted tensile characterization,,,,,,,,,,298.0,0.001,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,,,Deformation twinning dominant,,,,,,,,,,,,,,,,,,RT response described as deformation-twinning dominant.,Deformation twinning dominant for all three alloys at RT; coupled TWIP/TRIP reported at cryogenic temperature.,XRD; EBSD; TEM,Yes,Abstract; experimental sections; Table 2/strain-dependent results,High,"SFE, friction stress and ΔG_FCC→HCP are important source descriptors. Exact numeric Table 2 values intentionally left blank here rather than guessed.","{""Derived_TRIP_TWIP_class"": ""01"", ""Derived_feature_status"": ""SFE/ΔG priority fields remain NA until exact source-table extraction."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,HYBRID_EXPERIMENTAL_COMPUTATIONAL,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P012_PE03,P012_MC03,OBS057,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,0.0,1.0
P012,10.1016/j.jallcom.2022.165108,,P012_C04,P012_Fe39.5Mn40Co10Cr10C0.5,P012_Fe39.5Mn40Co10Cr10C0.5,Experimental + thermodynamics,Fe39.5Mn40Co10Cr10C0.5,,at.%,39.5,40.0,10.0,10.0,,,0.5,,,,,,Thermomechanically processed; interrupted tensile characterization,,,,,,,,,,77.0,0.001,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,,,Synergistic TWIP + TRIP; exceptional strength/ductility,,,,,,,1022.0,,110.0,,,,,,,,,"At cryogenic temperature, preferential strain-induced martensitic transformation is reported; Mo increases ε-martensite with strain.",Deformation twinning dominant for all three alloys at RT; coupled TWIP/TRIP reported at cryogenic temperature.,XRD; EBSD; TEM,Yes,Abstract; experimental sections; Table 2/strain-dependent results,High,"SFE, friction stress and ΔG_FCC→HCP are important source descriptors. Exact numeric Table 2 values intentionally left blank here rather than guessed.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""SFE/ΔG priority fields remain NA until exact source-table extraction."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,HYBRID_EXPERIMENTAL_COMPUTATIONAL,REVIEW_REQUIRED,SOURCE_HAS_UNMAPPED_FIELDS,P012_PE04,P012_MC04,OBS058,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,1.0
P012,10.1016/j.jallcom.2022.165108,,P012_C05,P012_Fe38.3Mn40Co10Cr10Mo1.7,P012_Fe38.3Mn40Co10Cr10Mo1.7,Experimental + thermodynamics,Fe38.3Mn40Co10Cr10Mo1.7,,at.%,38.3,40.0,10.0,10.0,,,,1.7,,,,,Thermomechanically processed; interrupted tensile characterization,,,,,,,,,,298.0,0.001,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,,,Deformation twinning dominant,,,,,,,,,,,,,,,,,,RT response described as deformation-twinning dominant.,Deformation twinning dominant for all three alloys at RT; coupled TWIP/TRIP reported at cryogenic temperature.,XRD; EBSD; TEM,Yes,Abstract; experimental sections; Table 2/strain-dependent results,High,"SFE, friction stress and ΔG_FCC→HCP are important source descriptors. Exact numeric Table 2 values intentionally left blank here rather than guessed.","{""Derived_TRIP_TWIP_class"": ""01"", ""Derived_feature_status"": ""SFE/ΔG priority fields remain NA until exact source-table extraction."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,HYBRID_EXPERIMENTAL_COMPUTATIONAL,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P012_PE05,P012_MC05,OBS059,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,0.0,1.0
P012,10.1016/j.jallcom.2022.165108,,P012_C06,P012_Fe38.3Mn40Co10Cr10Mo1.7,P012_Fe38.3Mn40Co10Cr10Mo1.7,Experimental + thermodynamics,Fe38.3Mn40Co10Cr10Mo1.7,,at.%,38.3,40.0,10.0,10.0,,,,1.7,,,,,Thermomechanically processed; interrupted tensile characterization,,,,,,,,,,77.0,0.001,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,,,Enhanced ε-martensite formation + twinning,,,,,,,,,,,,,,,,,,"At cryogenic temperature, preferential strain-induced martensitic transformation is reported; Mo increases ε-martensite with strain.",Deformation twinning dominant for all three alloys at RT; coupled TWIP/TRIP reported at cryogenic temperature.,XRD; EBSD; TEM,Yes,Abstract; experimental sections; Table 2/strain-dependent results,High,"SFE, friction stress and ΔG_FCC→HCP are important source descriptors. Exact numeric Table 2 values intentionally left blank here rather than guessed.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""SFE/ΔG priority fields remain NA until exact source-table extraction."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,HYBRID_EXPERIMENTAL_COMPUTATIONAL,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P012_PE06,P012_MC06,OBS060,HYBRID,INDEPENDENT_CONDITION,,0,HIGH,Distinct extracted condition retained as a conservative parent; no cross-row specimen linkage is documented.,,,,,,,,,,,,,,,,,,1.0,1.0
P013,10.1016/j.ijplas.2024.104048,,P013_C01,P013_G01,P013_G01,Experimental in-situ strain-resolved,Fe50Mn30Co10Cr10,,at.%,50.0,30.0,10.0,10.0,,,,,,,,,As-cast DP-HEA; in-situ tensile loading under synchrotron X-ray diffraction,,,,,,,,,,298.0,0.001,,,,,,Full tensile test,,,,,,,,,,,,,,,,,1.0,1.0,1,,,Four-stage response involving FCC→HCP TRIP and HCP twinning,,,,,,,,,,,,,,,,,,In-situ SXRD quantitatively tracks γ-FCC→ε-HCP phase evolution.,SXRD peak/orientation analysis identifies twinning activity in ε-HCP during loading.,In-situ SXRD; EBSD; OM; SEM,Yes,Abstract; Materials and methods; four-stage SXRD results,High,Parent row. Repeated SXRD measurements are correlated and must not be treated as independent train/test samples.,"{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Phase fraction, lattice strain, integrated intensity, c/a and dislocation density are source-available strain-resolved descriptors; exact pointwise values should be digitized later."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE,False,EXPERIMENTAL_REPEATED_STAGE,NO_FLAG,SOURCE_HAS_UNMAPPED_FIELDS,P013_PE01,P013_MC01,OBS061,EXPERIMENTAL,REPEATED_STAGE,P013_MC01_DS01,0,HIGH,Extracted stage metadata identifies observations from one interrupted or in-situ tensile series.,,,,,,,,,,,,,,,,,,1.0,1.0
P013,10.1016/j.ijplas.2024.104048,,P013_C02,P013_G01,P013_G01,Experimental in-situ strain-resolved,Fe50Mn30Co10Cr10,,at.%,50.0,30.0,10.0,10.0,,,,,,,,,As-cast DP-HEA; in-situ tensile loading under synchrotron X-ray diffraction,,,,,,,,,,298.0,0.001,,,,,,Stage I,,,,,,,,,,,,,,,,,1.0,1.0,1,,,Stage-resolved load accommodation from SXRD; TRIP/TWIP/slip contributions evolve with stress.,,,,,,,,,,,,,,,,,,In-situ SXRD quantitatively tracks γ-FCC→ε-HCP phase evolution.,SXRD peak/orientation analysis identifies twinning activity in ε-HCP during loading.,In-situ SXRD; EBSD; OM; SEM,Yes,Abstract; Materials and methods; four-stage SXRD results,High,"Stage row retained for later insertion of exact stress/strain, phase fraction, lattice strain, c/a and dislocation-density values from figures.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Phase fraction, lattice strain, integrated intensity, c/a and dislocation density are source-available strain-resolved descriptors; exact pointwise values should be digitized later."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,EXPERIMENTAL_REPEATED_STAGE,REVIEW_REQUIRED,SOURCE_HAS_UNMAPPED_FIELDS,P013_PE01,P013_MC01,OBS062,EXPERIMENTAL,REPEATED_STAGE,P013_MC01_DS02,0,HIGH,Extracted stage metadata identifies observations from one interrupted or in-situ tensile series.,,,,,,,,,,,,,,,,,,1.0,1.0
P013,10.1016/j.ijplas.2024.104048,,P013_C03,P013_G01,P013_G01,Experimental in-situ strain-resolved,Fe50Mn30Co10Cr10,,at.%,50.0,30.0,10.0,10.0,,,,,,,,,As-cast DP-HEA; in-situ tensile loading under synchrotron X-ray diffraction,,,,,,,,,,298.0,0.001,,,,,,Stage II,,,,,,,,,,,,,,,,,1.0,1.0,1,,,Stage-resolved load accommodation from SXRD; TRIP/TWIP/slip contributions evolve with stress.,,,,,,,,,,,,,,,,,,In-situ SXRD quantitatively tracks γ-FCC→ε-HCP phase evolution.,SXRD peak/orientation analysis identifies twinning activity in ε-HCP during loading.,In-situ SXRD; EBSD; OM; SEM,Yes,Abstract; Materials and methods; four-stage SXRD results,High,"Stage row retained for later insertion of exact stress/strain, phase fraction, lattice strain, c/a and dislocation-density values from figures.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Phase fraction, lattice strain, integrated intensity, c/a and dislocation density are source-available strain-resolved descriptors; exact pointwise values should be digitized later."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,EXPERIMENTAL_REPEATED_STAGE,REVIEW_REQUIRED,SOURCE_HAS_UNMAPPED_FIELDS,P013_PE01,P013_MC01,OBS063,EXPERIMENTAL,REPEATED_STAGE,P013_MC01_DS03,0,HIGH,Extracted stage metadata identifies observations from one interrupted or in-situ tensile series.,,,,,,,,,,,,,,,,,,1.0,1.0
P013,10.1016/j.ijplas.2024.104048,,P013_C04,P013_G01,P013_G01,Experimental in-situ strain-resolved,Fe50Mn30Co10Cr10,,at.%,50.0,30.0,10.0,10.0,,,,,,,,,As-cast DP-HEA; in-situ tensile loading under synchrotron X-ray diffraction,,,,,,,,,,298.0,0.001,,,,,,Stage III,,,,,,,,,,,,,,,,,1.0,1.0,1,,,Stage-resolved load accommodation from SXRD; TRIP/TWIP/slip contributions evolve with stress.,,,,,,,,,,,,,,,,,,In-situ SXRD quantitatively tracks γ-FCC→ε-HCP phase evolution.,SXRD peak/orientation analysis identifies twinning activity in ε-HCP during loading.,In-situ SXRD; EBSD; OM; SEM,Yes,Abstract; Materials and methods; four-stage SXRD results,High,"Stage row retained for later insertion of exact stress/strain, phase fraction, lattice strain, c/a and dislocation-density values from figures.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Phase fraction, lattice strain, integrated intensity, c/a and dislocation density are source-available strain-resolved descriptors; exact pointwise values should be digitized later."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,SAFE_QC_COMPLETE_MANUAL_REVIEW_REMAINS,True,EXPERIMENTAL_REPEATED_STAGE,REVIEW_REQUIRED,SOURCE_HAS_UNMAPPED_FIELDS,P013_PE01,P013_MC01,OBS064,EXPERIMENTAL,REPEATED_STAGE,P013_MC01_DS04,0,HIGH,Extracted stage metadata identifies observations from one interrupted or in-situ tensile series.,,,,,,,,,,,,,,,,,,1.0,1.0
