Paper_ID,DOI,Paper_Title,Condition_ID,Experiment_Group_ID,Row_Type,Alloy_ID,Original_Composition,Composition_basis,Fe_at%,Mn_at%,Co_at%,Cr_at%,Ni_at%,N_at%,C_at%,Mo_at%,Si_at%,Ti_at%,V_at%,Other_elements,Processing_route,Cast_method,Homogenization_T_K,Homogenization_time_h,Hot_rolling_T_K,Hot_rolling_reduction_pct,Cold_rolling_reduction_pct,Annealing_T_K,Annealing_time_min,Cooling_route,Test_T_K,Strain_rate_s-1,Gauge_length_mm,Gauge_width_mm,Specimen_thickness_mm,True_strain,Local_strain,Deformation_stage,Grain_size_um,Grain_size_SD_um,Initial_FCC_fraction,Initial_HCP_fraction,Initial_twin_boundary_status,SFE_mJ_m2,SFE_error_mJ_m2,SFE_method,DeltaG_FCC_HCP_J_mol,DeltaG_method,Elastic_modulus_GPa,Shear_modulus_GPa,Poisson_ratio,Lattice_parameter_nm,Atomic_size_misfit_pct,CSRO_present,TRIP,TWIP,Slip,Stacking_faulting,HCP_to_FCC_reversion,Dominant_mechanism,HCP_fraction_at_condition,Twin_fraction_or_Sigma3,Twin_thickness_nm,HCP_lath_or_lamella_note,YS_MPa,YS_error_MPa,UTS_MPa,UTS_error_MPa,Elongation_pct,Elongation_error_pct,Uniform_elongation_pct,Critical_twin_stress_MPa,Critical_TRIP_stress_MPa,Twin_onset_true_strain,TRIP_onset_true_strain,Adiabatic_temperature_K,SFE_increase_dynamic_mJ_m2,Evidence_TRIP,Evidence_TWIP,Characterization_methods,Image_usable_for_descriptors,Source_location,Label_confidence,Notes,Unmapped_Fields,Source_File,Source_Sheet,Schema_Mapping_Review,log10_strain_rate
P013,10.1016/j.ijplas.2024.104048,,P013_C05,P013_G01,Experimental in-situ strain-resolved,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,As-cast DP-HEA; in-situ tensile loading under synchrotron X-ray diffraction,,,,,,,,,,298,0.001,,,,,,Stage IV,,,,,,,,,,,,,,,,,1,1,1,,,Stage-resolved load accommodation from SXRD; TRIP/TWIP/slip contributions evolve with stress.,,,,,,,,,,,,,,,,,,In-situ SXRD quantitatively tracks γ-FCC→ε-HCP phase evolution.,SXRD peak/orientation analysis identifies twinning activity in ε-HCP during loading.,In-situ SXRD; EBSD; OM; SEM,Yes,Abstract; Materials and methods; four-stage SXRD results,High,"Stage row retained for later insertion of exact stress/strain, phase fraction, lattice strain, c/a and dislocation-density values from figures.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Phase fraction, lattice strain, integrated intensity, c/a and dislocation density are source-available strain-resolved descriptors; exact pointwise values should be digitized later."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P014,10.3390/ma17235893,,P014_C01,P014_As-cast,Experimental,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,As-cast,,,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,0,Microstructure reference state,,,,,,,,,,,,,,,,,,Cold rolling induces FCC→HCP; tensile deformation of heterogeneous states includes FCC→HCP transformation.,Deformation twins contribute to ductility in heterogeneous annealed states.,XRD; SEM; EBSD; TEM; microhardness,Yes,Processing; microstructure; tensile and strengthening/deformation-mechanism sections,Medium,"A600 (600C/10 min) reported as best strength-ductility condition. During annealing, part of HCP reverses to FCC, producing heterogeneous deformed/recrystallized FCC structure.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Exact phase/recrystallized fractions, hardness and mechanical-property values can be populated from source figures/tables later.""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,
P014,10.3390/ma17235893,,P014_C02,P014_Cold rolled,Experimental,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,Cold rolled,,,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,0,Microstructure reference state,,,,,,,,,,,,,,,,,,Cold rolling induces FCC→HCP; tensile deformation of heterogeneous states includes FCC→HCP transformation.,Deformation twins contribute to ductility in heterogeneous annealed states.,XRD; SEM; EBSD; TEM; microhardness,Yes,Processing; microstructure; tensile and strengthening/deformation-mechanism sections,Medium,"A600 (600C/10 min) reported as best strength-ductility condition. During annealing, part of HCP reverses to FCC, producing heterogeneous deformed/recrystallized FCC structure.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Exact phase/recrystallized fractions, hardness and mechanical-property values can be populated from source figures/tables later.""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,
P014,10.3390/ma17235893,,P014_C03,P014_A600,Experimental,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,Cold rolling followed by partial-recrystallization annealing,,,,,,,873.15,10,,298,0.001,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,FCC→HCP transformation + deformation twins + HDI strengthening/strain hardening,,,,,,,,,,,,,,,,,,Cold rolling induces FCC→HCP; tensile deformation of heterogeneous states includes FCC→HCP transformation.,Deformation twins contribute to ductility in heterogeneous annealed states.,XRD; SEM; EBSD; TEM; microhardness,Yes,Processing; microstructure; tensile and strengthening/deformation-mechanism sections,Medium,"A600 (600C/10 min) reported as best strength-ductility condition. During annealing, part of HCP reverses to FCC, producing heterogeneous deformed/recrystallized FCC structure.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Exact phase/recrystallized fractions, hardness and mechanical-property values can be populated from source figures/tables later."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P014,10.3390/ma17235893,,P014_C04,P014_A650,Experimental,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,Cold rolling followed by partial-recrystallization annealing,,,,,,,923.15,10,,298,0.001,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,FCC→HCP transformation + deformation twins + HDI strengthening/strain hardening,,,,,,,,,,,,,,,,,,Cold rolling induces FCC→HCP; tensile deformation of heterogeneous states includes FCC→HCP transformation.,Deformation twins contribute to ductility in heterogeneous annealed states.,XRD; SEM; EBSD; TEM; microhardness,Yes,Processing; microstructure; tensile and strengthening/deformation-mechanism sections,Medium,"A600 (600C/10 min) reported as best strength-ductility condition. During annealing, part of HCP reverses to FCC, producing heterogeneous deformed/recrystallized FCC structure.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Exact phase/recrystallized fractions, hardness and mechanical-property values can be populated from source figures/tables later."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P014,10.3390/ma17235893,,P014_C05,P014_A700,Experimental,Fe50Mn30Co10Cr10,,at.%,50,30,10,10,,,,,,,,,Cold rolling followed by partial-recrystallization annealing,,,,,,,973.15,10,,298,0.001,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,FCC→HCP transformation + deformation twins + HDI strengthening/strain hardening,,,,,,,,,,,,,,,,,,Cold rolling induces FCC→HCP; tensile deformation of heterogeneous states includes FCC→HCP transformation.,Deformation twins contribute to ductility in heterogeneous annealed states.,XRD; SEM; EBSD; TEM; microhardness,Yes,Processing; microstructure; tensile and strengthening/deformation-mechanism sections,Medium,"A600 (600C/10 min) reported as best strength-ductility condition. During annealing, part of HCP reverses to FCC, producing heterogeneous deformed/recrystallized FCC structure.","{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Exact phase/recrystallized fractions, hardness and mechanical-property values can be populated from source figures/tables later."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P015,10.1016/j.jallcom.2026.188919,,P015_C01,P015_G01,Experimental + MD-derived SFE,Fe50Mn20Cr20Ni10,,at.%,50,20,,20,10,,,,,,,,VIM under Ar; extra 5 wt% Mn charge; cast in Cu mold; homogenized 1473 K/6 h; water quenched,,1473,6,,,,,,,298,0.001,,,,,,,,,1,,,36.62,,Molecular dynamics at test temperature,,,,,,,,,0,1,1,,,TWIP-dominant; deformation bands/HDDWs and nanotwins,,,,,300,,550,,,,,,,,,,,No TRIP-dominant response; TWIP governs at 298 K.,Mechanical nanotwins observed; TWIP active at both temperatures.,XRD; SEM/EBSD; TEM/HR-TEM/SAED; MD,Yes,Abstract; Sections 2.1-2.4; mechanism model; conclusions,High,Critical normal growth stress model: ε-martensite ~742 MPa at 77 K and ~745 MPa at 298 K; twins ~440 MPa at 77 K and ~658 MPa at 298 K. At 77 K TWIP begins near plastic onset; TRIP inferred near ~12% strain. Keep MD deformation rate separate from experimental tensile rate.,"{""Derived_TRIP_TWIP_class"": ""01"", ""Derived_feature_status"": ""Direct formula fields calculated; other composition descriptors remain NA."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P015,10.1016/j.jallcom.2026.188919,,P015_C02,P015_G01,Experimental + MD-derived SFE,Fe50Mn20Cr20Ni10,,at.%,50,20,,20,10,,,,,,,,VIM under Ar; extra 5 wt% Mn charge; cast in Cu mold; homogenized 1473 K/6 h; water quenched,,1473,6,,,,,,,77,0.001,,,,,,,,,1,,,10.97,,Molecular dynamics at test temperature,,,,,,,,,1,1,1,,,Synergistic TWIP + TRIP; secondary twins + ε-martensite,,,,,608,,850,,,,,,,,,,,ε-martensite activated at high strain at 77 K.,Mechanical nanotwins observed; TWIP active at both temperatures.,XRD; SEM/EBSD; TEM/HR-TEM/SAED; MD,Yes,Abstract; Sections 2.1-2.4; mechanism model; conclusions,High,Critical normal growth stress model: ε-martensite ~742 MPa at 77 K and ~745 MPa at 298 K; twins ~440 MPa at 77 K and ~658 MPa at 298 K. At 77 K TWIP begins near plastic onset; TRIP inferred near ~12% strain. Keep MD deformation rate separate from experimental tensile rate.,"{""Derived_TRIP_TWIP_class"": ""11"", ""Derived_feature_status"": ""Direct formula fields calculated; other composition descriptors remain NA."", ""Derived_log10_strain_rate"": ""-3""}",TRIP_TWIP_P011_P015_FULL_EXTRACTION.xlsx,P011_P015_Master_Extraction,Data_role -> Row_Type | Composition_basis_original -> Composition_basis | Image_modalities -> Characterization_methods,-3.0
P016,10.1016/j.actamat.2018.10.017,Hierarchical microstructure design to tune the mechanical behavior of an interstitial TRIP-TWIP high-entropy alloy,P016_C01,P016_G01,Experimental processing/tensile condition,Fe49.5Mn30Co10Cr10C0.5,Fe49.5Mn30Co10Cr10C0.5,at.%,49.5,30,10,10,,,0.5,,,,,,Hot roll 50%; homogenize 1200C/2h; cold roll 67%; temper/anneal,,1473,2,,,67,673,3,,298,0.001,,,,,,Bimodal tempered,,,,,,,,,,,,,,,,,,,1,,,Nanograin/nanotwin strengthening; condition-specific TRIP/TWIP labels not forced,,,,,1300,,,,14,,,,,,,,,Condition-specific binary TRIP label not explicitly assigned,Condition-specific binary TWIP label not explicitly assigned,EBSD; ECC; XRD; TEM; DIC,Yes,Acta Materialia 163 (2019) 40–54,Medium,~50 nm nanograins + recovered parent grains 10–35 µm with pre-existing nanotwins | Bimodal state ~2× stronger; trimodal structure increases ductility from ~14% to ~60%.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,-3.0
P016,10.1016/j.actamat.2018.10.017,Hierarchical microstructure design to tune the mechanical behavior of an interstitial TRIP-TWIP high-entropy alloy,P016_C02,P016_G02,Experimental processing/tensile condition,Fe49.5Mn30Co10Cr10C0.5,Fe49.5Mn30Co10Cr10C0.5,at.%,49.5,30,10,10,,,0.5,,,,,,Hot roll 50%; homogenize 1200C/2h; cold roll 67%; temper/anneal,,1473,2,,,67,673,10,,298,0.001,,,,,,Bimodal tempered,,,,,,,,,,,,,,,,,,,1,,,Recovered parent grains + nanograins; hierarchical bimodal microstructure,,,,,,,,,,,,,,,,,,Condition-specific binary TRIP label not explicitly assigned,Condition-specific binary TWIP label not explicitly assigned,EBSD; ECC; XRD; TEM; DIC,Yes,Acta Materialia 163 (2019) 40–54,Medium,~50 nm nanograins + recovered parent grains 10–35 µm | Bimodal state ~2× stronger; trimodal structure increases ductility from ~14% to ~60%.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,-3.0
P016,10.1016/j.actamat.2018.10.017,Hierarchical microstructure design to tune the mechanical behavior of an interstitial TRIP-TWIP high-entropy alloy,P016_C03,P016_G03,Experimental processing/tensile condition,Fe49.5Mn30Co10Cr10C0.5,Fe49.5Mn30Co10Cr10C0.5,at.%,49.5,30,10,10,,,0.5,,,,,,Hot roll 50%; homogenize 1200C/2h; cold roll 67%; temper/anneal,,1473,2,,,67,923,,,298,0.001,,,,,,Trimodal annealed,,,,,,,,,,,,,,,,,1,1,1,,,Sequential activation of TRIP then TWIP across grain-size hierarchy,,,,,,,,,60,,,,,,,,,Sequential phase-stability response linked to grain-size hierarchy,Sequential twinning response linked to grain-size hierarchy,EBSD; ECC; XRD; TEM; DIC,Yes,Acta Materialia 163 (2019) 40–54,High,<1 µm + 1–6 µm + retained large grains | Bimodal state ~2× stronger; trimodal structure increases ductility from ~14% to ~60%.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,-3.0
P017,10.1016/j.ijplas.2019.102649,Study of the plastic deformation mechanism of TRIP–TWIP high entropy alloys at the atomic level,P017_C01,P017_Al0.5_T300,Molecular-dynamics simulation,Al0.5CrCoFeCuNi,Al0.5CrCoFeCuNi,simulation stoichiometric notation,,,,,,,,,,,,,Atomic model melting + rapid quenching; uniaxial MD tension,,,,,,,,,,300,100000000,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Coupled TWIP-induced TRIP and TRIP-induced TWIP; stacking-fault/dislocation/twin evolution,,,,,,,,,,,,,,,,,,MD reports TWIP-induced TRIP and TRIP-induced TWIP mechanisms,MD reports twinning and detwinning,Molecular dynamics; atomistic defect analysis,Yes,International Journal of Plasticity 127 (2020) 102649,High,Computational support only; MD strain rates must not be mixed directly with experimental data.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,8.0
P017,10.1016/j.ijplas.2019.102649,Study of the plastic deformation mechanism of TRIP–TWIP high entropy alloys at the atomic level,P017_C02,P017_Al0.5_T300,Molecular-dynamics simulation,Al0.5CrCoFeCuNi,Al0.5CrCoFeCuNi,simulation stoichiometric notation,,,,,,,,,,,,,Atomic model melting + rapid quenching; uniaxial MD tension,,,,,,,,,,300,1000000000,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Coupled TWIP-induced TRIP and TRIP-induced TWIP; stacking-fault/dislocation/twin evolution,,,,,,,,,,,,,,,,,,MD reports TWIP-induced TRIP and TRIP-induced TWIP mechanisms,MD reports twinning and detwinning,Molecular dynamics; atomistic defect analysis,Yes,International Journal of Plasticity 127 (2020) 102649,High,Computational support only; MD strain rates must not be mixed directly with experimental data.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,9.0
P017,10.1016/j.ijplas.2019.102649,Study of the plastic deformation mechanism of TRIP–TWIP high entropy alloys at the atomic level,P017_C03,P017_Al0.5_T600,Molecular-dynamics simulation,Al0.5CrCoFeCuNi,Al0.5CrCoFeCuNi,simulation stoichiometric notation,,,,,,,,,,,,,Atomic model melting + rapid quenching; uniaxial MD tension,,,,,,,,,,600,100000000,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Coupled TWIP-induced TRIP and TRIP-induced TWIP; stacking-fault/dislocation/twin evolution,,,,,,,,,,,,,,,,,,MD reports TWIP-induced TRIP and TRIP-induced TWIP mechanisms,MD reports twinning and detwinning,Molecular dynamics; atomistic defect analysis,Yes,International Journal of Plasticity 127 (2020) 102649,High,Computational support only; MD strain rates must not be mixed directly with experimental data.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,8.0
P017,10.1016/j.ijplas.2019.102649,Study of the plastic deformation mechanism of TRIP–TWIP high entropy alloys at the atomic level,P017_C04,P017_Al0.5_T600,Molecular-dynamics simulation,Al0.5CrCoFeCuNi,Al0.5CrCoFeCuNi,simulation stoichiometric notation,,,,,,,,,,,,,Atomic model melting + rapid quenching; uniaxial MD tension,,,,,,,,,,600,1000000000,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Coupled TWIP-induced TRIP and TRIP-induced TWIP; stacking-fault/dislocation/twin evolution,,,,,,,,,,,,,,,,,,MD reports TWIP-induced TRIP and TRIP-induced TWIP mechanisms,MD reports twinning and detwinning,Molecular dynamics; atomistic defect analysis,Yes,International Journal of Plasticity 127 (2020) 102649,High,Computational support only; MD strain rates must not be mixed directly with experimental data.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,9.0
P017,10.1016/j.ijplas.2019.102649,Study of the plastic deformation mechanism of TRIP–TWIP high entropy alloys at the atomic level,P017_C05,P017_Al1.5_T300,Molecular-dynamics simulation,Al1.5CrCoFeCuNi,Al1.5CrCoFeCuNi,simulation stoichiometric notation,,,,,,,,,,,,,Atomic model melting + rapid quenching; uniaxial MD tension,,,,,,,,,,300,100000000,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Coupled TWIP-induced TRIP and TRIP-induced TWIP; stacking-fault/dislocation/twin evolution,,,,,,,,,,,,,,,,,,MD reports TWIP-induced TRIP and TRIP-induced TWIP mechanisms,MD reports twinning and detwinning,Molecular dynamics; atomistic defect analysis,Yes,International Journal of Plasticity 127 (2020) 102649,High,Computational support only; MD strain rates must not be mixed directly with experimental data.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,8.0
P017,10.1016/j.ijplas.2019.102649,Study of the plastic deformation mechanism of TRIP–TWIP high entropy alloys at the atomic level,P017_C06,P017_Al1.5_T300,Molecular-dynamics simulation,Al1.5CrCoFeCuNi,Al1.5CrCoFeCuNi,simulation stoichiometric notation,,,,,,,,,,,,,Atomic model melting + rapid quenching; uniaxial MD tension,,,,,,,,,,300,1000000000,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Coupled TWIP-induced TRIP and TRIP-induced TWIP; stacking-fault/dislocation/twin evolution,,,,,,,,,,,,,,,,,,MD reports TWIP-induced TRIP and TRIP-induced TWIP mechanisms,MD reports twinning and detwinning,Molecular dynamics; atomistic defect analysis,Yes,International Journal of Plasticity 127 (2020) 102649,High,Computational support only; MD strain rates must not be mixed directly with experimental data.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,9.0
P017,10.1016/j.ijplas.2019.102649,Study of the plastic deformation mechanism of TRIP–TWIP high entropy alloys at the atomic level,P017_C07,P017_Al1.5_T600,Molecular-dynamics simulation,Al1.5CrCoFeCuNi,Al1.5CrCoFeCuNi,simulation stoichiometric notation,,,,,,,,,,,,,Atomic model melting + rapid quenching; uniaxial MD tension,,,,,,,,,,600,100000000,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Coupled TWIP-induced TRIP and TRIP-induced TWIP; stacking-fault/dislocation/twin evolution,,,,,,,,,,,,,,,,,,MD reports TWIP-induced TRIP and TRIP-induced TWIP mechanisms,MD reports twinning and detwinning,Molecular dynamics; atomistic defect analysis,Yes,International Journal of Plasticity 127 (2020) 102649,High,Computational support only; MD strain rates must not be mixed directly with experimental data.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,8.0
P017,10.1016/j.ijplas.2019.102649,Study of the plastic deformation mechanism of TRIP–TWIP high entropy alloys at the atomic level,P017_C08,P017_Al1.5_T600,Molecular-dynamics simulation,Al1.5CrCoFeCuNi,Al1.5CrCoFeCuNi,simulation stoichiometric notation,,,,,,,,,,,,,Atomic model melting + rapid quenching; uniaxial MD tension,,,,,,,,,,600,1000000000,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Coupled TWIP-induced TRIP and TRIP-induced TWIP; stacking-fault/dislocation/twin evolution,,,,,,,,,,,,,,,,,,MD reports TWIP-induced TRIP and TRIP-induced TWIP mechanisms,MD reports twinning and detwinning,Molecular dynamics; atomistic defect analysis,Yes,International Journal of Plasticity 127 (2020) 102649,High,Computational support only; MD strain rates must not be mixed directly with experimental data.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,9.0
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C01,P018_Mn20,Molecular-dynamics simulation,Fe60Mn20Co10Cr10,Fe60Mn20Co10Cr10,at.%,60,20,10,10,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,1,1,1,1,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C02,P018_Mn20,Molecular-dynamics simulation,Fe60Mn20Co10Cr10,Fe60Mn20Co10Cr10,at.%,60,20,10,10,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,1,1,1,1,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C03,P018_Mn20,Molecular-dynamics simulation,Fe60Mn20Co10Cr10,Fe60Mn20Co10Cr10,at.%,60,20,10,10,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,1,1,1,1,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C04,P018_Mn30,Molecular-dynamics simulation,Fe50Mn30Co10Cr10,Fe50Mn30Co10Cr10,at.%,50,30,10,10,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,1,1,1,1,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C05,P018_Mn30,Molecular-dynamics simulation,Fe50Mn30Co10Cr10,Fe50Mn30Co10Cr10,at.%,50,30,10,10,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,1,1,1,1,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,
P018,10.1016/j.ijmecsci.2022.107098,Deformation mechanisms of TRIP–TWIP medium-entropy alloys via molecular dynamics simulations,P018_C06,P018_Mn30,Molecular-dynamics simulation,Fe50Mn30Co10Cr10,Fe50Mn30Co10Cr10,at.%,50,30,10,10,,,,,,,,,Polycrystalline atomistic model; uniaxial MD tension,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,1,1,1,1,,"Grain-size/composition-dependent Shockley partials, stacking faults, twinning and transformation",,,,,,,,,,,,,,,,,,MD phase/defect evolution in TRIP–TWIP Fe-Mn-Co-Cr series,"MD tracks partial dislocations, stacking faults and twin evolution",Molecular dynamics; dislocation/defect analysis,Yes,International Journal of Mechanical Sciences 219 (2022) 107098,Medium,Computational support. Source reports fewer Shockley partials and suppressed stacking faults as grain size decreases; exact simulation T/rate left blank pending full-source extraction.,,TRIP_TWIP_P016_P019_FULL_EXTRACTION.xlsx,P016_P019_Master_Extraction,,
